,Real,PointPre,Quant0.05,Quant0.15,Quant0.25,Quant0.35,Quant0.45,Quant0.55,Quant0.65,Quant0.75,Quant0.85,Quant0.95
0,1148.167,1166.91180580106,1136.9957300214044,1173.7637955453192,1161.212930960576,1176.0573702604015,1178.1648529314562,1185.352390120954,1189.756931788573,1194.6680556573642,1201.6772971082783,1211.673966716704
1,1139.367,1161.5419126134298,1110.8713438843104,1133.0254412101144,1159.0594181031581,1149.5119622794364,1162.882736787104,1167.039133681396,1176.4152398843387,1178.331822567854,1194.6563360389018,1223.2235213287172
2,1144.425,1183.49136437927,1145.7984065447674,1157.309688389883,1159.026141977429,1173.9721309298202,1176.6853560994123,1187.4380214797613,1198.562029672766,1199.136723795989,1201.1324606917406,1229.8784814784253
3,1190.133,1204.9652072810886,1169.4910336720284,1166.9194791553568,1198.2214894520623,1190.6196679968234,1210.613552592231,1219.7575116877488,1238.5862375787472,1238.4517975308822,1249.7141047329055,1280.1003251781299
4,1310.8529999999998,1325.8705085070915,1222.7417731214312,1250.880801468498,1281.3350335642597,1294.2704761023265,1331.6700363263953,1347.3517144405264,1336.935536237209,1356.9036256951126,1386.0827801320243,1425.96409313299
5,1496.876,1488.421851508907,1329.1753938997397,1363.394116725039,1418.6054244935215,1463.5983704405726,1475.2878998542783,1501.0777417469365,1527.737567958036,1561.5438988288633,1562.084177293796,1591.6221537038746
6,1555.634,1540.6973657093492,1393.6957171463816,1434.9021162926272,1478.3714759186887,1518.9674271130589,1525.7991455468498,1557.5331830964126,1572.4334846130175,1594.8378556069304,1623.853572002557,1629.3803808661683
7,1541.328,1544.1942321045988,1422.1760871554418,1460.099008438104,1499.7227572707084,1530.5734864779365,1538.4878013494726,1557.4160673658262,1573.285512399202,1597.1666029945543,1627.9068073187882,1640.8913808661682
8,1523.336,1539.2512568704155,1428.1921694223336,1472.0675040925826,1498.6360567633574,1525.3086543920197,1512.0993880089432,1533.7943040094033,1553.6994857692885,1569.3052333157798,1619.079315590602,1628.0474809564644
9,1510.3110000000001,1512.5568662188905,1425.19065662138,1454.4902920021045,1481.7307948286102,1506.8011873649757,1501.5901231373102,1523.2967740668923,1541.6994881904097,1557.9015268025591,1568.9251155907468,1604.571998990537
10,1472.172,1476.1991190450406,1398.8386570529267,1430.776070224119,1441.5816902447855,1462.8729655709299,1470.5632507923112,1483.019978911489,1490.925120549697,1516.4018880838598,1535.5080275019995,1575.9656535701452
11,1442.747,1446.8915201121754,1387.511273813356,1406.8829085778048,1422.6471470426532,1437.7224089543497,1440.7336881689566,1451.1239058844149,1471.8810284528859,1477.956539994555,1521.4763518096634,1550.8467873874665
12,1430.983,1458.2861519092928,1395.0798810640488,1421.5410999425153,1425.5189513533164,1439.2953372923964,1446.116787454084,1461.6046485603051,1473.349923889241,1496.9317861653249,1513.0633438740701,1532.9378868620493
13,1425.2720000000002,1451.6660824284832,1388.8647461984517,1416.7305651728675,1423.5586188388274,1432.3489902885615,1438.5160778683555,1456.2289750040181,1464.7094053654737,1487.8385459278338,1505.0198826195729,1537.4098702110186
14,1440.2160000000001,1455.9350351508342,1397.1786837528064,1421.5605014200564,1440.7490430408457,1451.462473857189,1463.4616419573917,1473.4331297003205,1476.1343053654741,1494.098545927834,1512.7818826195726,1556.3809795634616
15,1537.2679999999998,1537.1184815473973,1454.5408213768535,1495.2087218440095,1518.7328752859253,1545.2934093059796,1553.2785981825994,1561.1264207192062,1562.0737552313906,1573.026549073072,1577.1913031008216,1610.144949102969
16,1614.786,1590.6863802422604,1485.369815468852,1543.0875608647773,1572.6974614037836,1587.1428129227038,1592.9560843520883,1606.6125063479017,1624.9191644653067,1645.931162416428,1640.365890410034,1676.0310720064545
17,1580.9370000000001,1609.1554678537966,1487.6932153821,1537.2152633735134,1583.1746809574904,1598.034486469719,1615.7052827146501,1613.460178249797,1634.262416993986,1651.213319027917,1658.8185493340652,1691.6562297941632
18,1545.0179999999998,1571.4069791402746,1459.8179429811992,1511.7263761594993,1547.9935147105032,1564.80877251786,1587.764432182749,1582.147421243762,1594.6040487641083,1605.1364108170783,1624.8985106120854,1636.6446890321695
19,1473.399,1546.4702098720345,1431.0164189280756,1474.3890094745168,1503.861181069358,1513.1318580580403,1534.0970497721544,1533.0971958481855,1542.6304290088171,1560.0338707588205,1570.2781255588034,1628.8965624961575
20,1380.261,1439.07952122145,1365.6732336674966,1390.1635265278694,1413.126274021409,1420.5078905496555,1425.4496472847272,1439.9273522456426,1453.7993891855156,1465.949461716894,1491.3542564472586,1520.7289586475504
21,1272.718,1319.5859662967325,1250.5402640829204,1263.81423044071,1285.442571702183,1300.2446028879633,1301.4781800999222,1302.1463780010076,1354.4413020526763,1347.228198304997,1349.9333415979036,1385.290237242737
22,1197.478,1228.1516026297186,1177.12433746782,1201.1220714103342,1221.5409355392246,1216.454487741241,1239.756671760348,1249.268965198251,1250.3830618835382,1286.7772967736846,1291.6849992029352,1324.6696940068327
23,1143.006,1168.185546303259,1106.192731083783,1132.0983977209276,1149.828272729604,1147.102731388788,1157.483593299187,1176.0233300835919,1184.2358234045298,1193.0691638017227,1183.2924532419513,1236.678093021983
24,1116.6019999999999,1148.5914317594334,1084.9513794103289,1120.7807598646868,1157.6100366424946,1137.4273981607048,1158.3067142121024,1149.5433073499496,1168.3063770603615,1174.456649901105,1170.7143862146427,1227.760847701708
25,1102.22,1148.2132852663765,1087.8568343198215,1120.790759864687,1146.8069456424948,1135.9365153346616,1154.513562338415,1158.3498097519036,1176.2657140784647,1171.5480278623202,1181.5066686374475,1224.5083200803642
26,1113.69,1148.2132852663765,1088.9625804728832,1120.790759864687,1146.8069456424948,1135.9365153346616,1154.513562338415,1158.3498097519036,1164.4888520534648,1171.5480278623202,1181.1018723131224,1226.607203921475
27,1156.5439999999999,1191.8019054611918,1139.0446829652553,1151.5790172750158,1176.1971550881456,1184.423704719386,1193.763342951224,1209.2944178250532,1201.7603883203685,1215.176142635146,1224.3074174235267,1255.7781601765814
28,1264.328,1312.8352067480137,1212.865355896224,1223.8718547403955,1247.9132403756796,1272.3450150276117,1306.9015647533297,1320.9121407291875,1343.6579177520196,1348.9516741205005,1366.650763184844,1403.3081028631227
29,1447.297,1446.6732040583418,1313.4551102688245,1340.0932290552294,1402.0896074171749,1432.3855676299077,1460.5995617338936,1478.7665079524766,1488.1738689227518,1525.59295410676,1539.558262730628,1582.0773575811654
30,1519.765,1516.855720944762,1401.8006525037683,1455.361218525442,1499.9487345629095,1504.8747331982813,1532.6706719753226,1550.257552979161,1560.1456251992304,1578.2551713206783,1599.294342276136,1621.0947533972594
31,1503.4070000000002,1525.9540196004355,1432.6270407792074,1475.907611035089,1504.2245666380454,1514.248144933586,1511.4609606850395,1531.5801062714604,1551.956735144357,1561.1490697714096,1590.1942882503713,1609.5837533972594
32,1499.932,1507.8435486055762,1419.6871800620522,1465.7094266838299,1495.3623666296894,1497.2233340456464,1501.9162636384401,1509.8827230232027,1514.2723509838434,1520.8720066657556,1546.775382955723,1576.61802039563
33,1478.285,1475.7987451619358,1389.5822708051548,1432.9066262512893,1457.033955253844,1468.2848933285086,1475.8867656511718,1492.2449043930355,1502.7221706443584,1513.4119649050763,1527.7799844091328,1573.426669044045
34,1448.6960000000001,1456.4442630837905,1381.7828801373873,1411.2197467195083,1428.2931341139733,1444.6846174555963,1442.4678801321672,1455.7973530098434,1466.2762706443582,1489.829423547496,1512.7259329237959,1550.31797297935
35,1413.3370000000002,1434.1051607999,1368.6783863861835,1388.3645389379726,1402.726866210106,1420.4385808241013,1425.7260556134813,1437.7751404400783,1448.4531702768309,1457.4321018798084,1502.2694914747576,1552.6249974902248
