,Real,PointPre,Quant0.05,Quant0.15,Quant0.25,Quant0.35,Quant0.45,Quant0.55,Quant0.65,Quant0.75,Quant0.85,Quant0.95
0,642.077,650.4606667807053,600.9569511487558,623.0197094154549,629.4773460686998,637.9181922972928,644.4026394590281,645.7863280592695,649.3543904904627,650.8723801818405,664.0558615372574,682.4110856722863
1,632.115,652.3524486946626,607.1505751452969,624.3578279994625,632.5542342486148,638.9055268932743,646.455071872918,646.8128636820205,651.2027302735551,651.9601135194497,665.4953846837358,687.2656220843938
2,633.21,650.5671365979442,606.1809346093988,622.5725159027442,630.7689221518964,637.120214796556,644.6697597761996,645.0275515853021,649.4174181768367,650.9355038155181,663.4713441608444,685.6936809969933
3,650.3530000000001,665.9010964791444,621.514894490599,638.9867054469603,646.8378443462639,653.5997180914197,660.6606297088048,661.7763256502452,665.2788393870568,665.1777445475302,677.8194214967639,696.9338167823955
4,699.023,722.8337354439695,680.0428217674652,695.4018811501454,706.9520497934125,714.0118362977764,719.8710194830448,721.1005234975981,724.355176862722,724.2813869110125,737.7570841517575,752.6256535192897
5,790.7239999999999,792.6923468741825,746.9889361583421,762.2468094177293,774.4460867290954,784.8444613846493,793.7278550779679,792.5735441557384,798.3720861749003,798.3125900321716,806.7106392656556,825.5985134043744
6,835.2610000000001,823.8565222138898,778.7200485879949,799.7984876666724,807.8694275538614,818.0240174170335,821.757567097773,825.6167778460948,828.9303224661741,827.8771969619015,835.0572686936575,858.3166410543386
7,812.1460000000001,828.6628182702982,783.5263446444034,801.5691934667592,808.1545681047547,815.3851875360812,824.5040239690139,828.6546428174152,832.4522609445758,832.7758375269082,841.5131070510479,862.5687695198055
8,770.681,809.1140758442641,761.566642345508,778.3065227370829,788.3752710188588,796.6927731281422,804.9552815429798,809.6888903038155,813.1954868915659,813.9605372827581,822.9824518830405,845.7160441054288
9,739.96,792.3054063996217,736.2047818008812,755.7948249723463,765.8615132070869,776.4796188035267,785.7580967033846,790.6674058143071,794.8447664007941,795.9524240678483,805.4236720649969,827.5563595775715
10,725.7360000000001,768.4393887945106,710.5196535421435,730.3165640268248,741.9954956019758,753.1098902219024,760.886515757021,767.0839705745337,771.3454766529586,771.574928827658,783.0340422457222,803.6903419724604
11,708.1039999999999,747.2607984554685,688.0652976108212,710.4167115777824,726.4163507022042,734.6581442917249,744.2429838418598,750.5728068768404,751.1823477546278,752.3156748726605,764.6811370348544,782.5117516334183
12,696.682,736.1601785432182,676.9646776985709,699.0304484777581,715.3157307899539,723.9489129207543,734.1746088297047,741.0698244252432,742.1283509437848,741.6265992182898,753.856992581244,771.411131721168
13,712.7919999999999,746.1310013394352,686.3131675275706,709.0012712739751,725.9627080450048,733.9197357169713,744.1454316259217,751.0406472214602,752.0991737400018,751.6512207224778,763.5513399188211,781.381954517385
14,739.939,764.1461490173184,704.9506481726711,727.2595593751581,743.977855722888,752.2950464253513,761.6024756872083,769.0557948993434,770.114321417885,766.8988902589427,776.9320056233895,799.3971021952682
15,782.291,799.5970825463618,743.0276320901977,764.5379740268365,788.8193397502575,787.9065599942871,799.5732358552223,803.4023312902182,803.5186318455211,802.8539890126868,812.3200337076639,834.8480357243116
16,831.2689999999999,851.7841172679729,806.0126072106625,828.9887327617486,844.5444213175194,849.9390995251642,855.4597486158827,857.5166593484599,861.3191972080106,856.5647699305856,864.4956915565107,887.0350704459227
17,830.365,854.1753482604028,816.1868253448437,836.5220641604587,846.3920974063379,855.982590935999,858.220046990618,860.2160200612628,863.7490913481641,858.9560009230155,866.4603976453712,888.0380138919562
18,813.5930000000001,836.6162544567792,798.6277315412201,818.7243765595684,828.4012120202347,837.8242925050205,841.3042178522344,841.5979194900517,845.0513799214647,840.1993911190102,848.2508891908266,870.4789200883326
19,804.93,827.4219791875328,789.4334562719737,809.530101290322,818.3717495693325,824.3415595445767,825.0359318333439,831.2058372904827,832.4112312213623,830.9658340612461,838.7223846325442,859.6549389939433
20,755.7539999999999,788.4035017995463,749.7244634790691,765.1779068518156,774.8570446827187,777.7346447994175,784.2972412470207,789.4714579943092,791.217704449734,791.1937258057043,796.5735212388905,818.3246498095627
21,696.045,722.8975110457621,684.2184727252849,697.7275436802928,709.9505565335367,712.9160311189372,719.5370762532723,721.1440338882217,724.1291362809956,724.1442184605053,729.3684358190098,752.3123598280009
