,Real,PointPre,Quant0.05,Quant0.15,Quant0.25,Quant0.35,Quant0.45,Quant0.55,Quant0.65,Quant0.75,Quant0.85,Quant0.95
1700,866.189,896.2291138415753,848.7429274400661,861.5702871355782,869.9775812693193,875.1620298898538,879.558844498282,883.6975202742692,887.9986241433932,896.3967073405555,904.0034001046434,924.9233525404238
1701,790.732,807.2852265654658,767.3567558240636,780.9381891925624,785.3315322712492,792.7626064449446,796.4806677482482,798.923236317642,802.912931934274,807.9132461874306,823.4992544687548,831.4479793181468
1702,721.702,734.989530877644,693.2104871783503,702.9282882511967,709.413205131254,712.6317279231562,718.8609880631117,721.1302218679577,725.8810978335811,727.1797849963326,739.1816319229039,751.4828071456212
1703,670.671,670.8564956040236,637.7145454119519,650.3769601678093,655.7335044979717,661.9862652478145,664.1211066687622,667.2559959989175,669.16410973702,672.6809593939682,679.8781723611926,687.754211847229
1704,647.781,654.6918026009481,619.949345725201,627.8196892255772,633.1506412046905,636.0579531170364,640.3378965166312,644.2005469500673,650.8722534622589,653.65090367583,657.9272710435711,667.4843547085034
1705,634.1569999999999,652.5814752644762,617.7260919868557,620.1515819596166,626.3145591923817,630.3218466384649,635.6307705420589,640.3083436168203,640.2089998289478,648.4392525530262,652.988967046994,663.2046623013921
1706,630.865,652.0220725141007,612.0094350812556,616.9303404762046,624.5403157005451,629.7624438880894,634.6985494608236,639.7489408664447,639.6495970785722,647.8798498026507,652.4295642966185,662.6452595510166
1707,650.99,665.5995348532415,629.4709840285518,633.9509461526169,641.4658670832151,645.8149518298703,649.8843865226198,654.3997277298432,659.405477183224,667.8275722229273,673.254422760551,680.5192378106287
1708,705.867,713.3949044378156,667.7055714130402,678.3302949059199,690.3482896677551,696.6649247883204,701.9657476268671,706.5824775696218,708.9548067102515,715.9849058090599,724.3108869201933,734.9045961555148
1709,802.743,787.9281220155217,740.318288622289,753.9147229565667,762.7193696383313,772.2026379163178,777.4840671407533,784.2859538247907,790.9347844368174,799.9871404435393,810.1558111086721,825.6894316011858
1710,866.7460000000001,868.8699770971547,818.8446854629445,833.2019619883879,841.9777363042134,851.0597186837382,856.4700850265729,863.5283371562172,871.2680269067472,881.0208811302152,893.0480198398038,910.5845271904772
1711,889.701,881.2527182750247,834.6523469108785,847.4021541674044,859.5340804714925,865.8496422853318,872.0182362484571,876.8616800516419,884.7625946774097,894.2943538265375,903.4749976945076,919.5744603396379
1712,910.7410000000001,896.6967492543943,849.6574633934317,869.2725429463857,873.8910906919596,886.3868800580284,888.7397397603138,890.7548771203778,895.0798599451988,900.9878405596322,910.8389518955579,935.0184913190076
1713,923.095,900.5399260804766,849.7174388761166,868.6629804040899,875.2654485332446,884.1458817528551,887.2915465710632,891.1955707099664,894.3782555004572,902.2283807351553,912.8253033615713,938.8616681450899
1714,931.168,903.3436947751725,854.4484816213171,873.3821131466517,877.7368467315439,887.7215029777107,890.0953152657592,893.4596734342651,900.2336540460451,907.7463901193989,916.9170866394927,941.6654368397858
1715,919.393,889.5454115628506,840.6501984089953,857.6971904710181,866.083566582336,873.9232197653888,876.5565968363076,880.7289934312824,883.770890469467,892.58062564938,903.009075923064,928.147419219034
